grayscale,gaussian_blur,canny,roi_mask,hough_transform,draw_lines,total
0.0,0.0,0.01846909523010254,0.0,0.0,0.011300325393676758,0.029769420623779297
0.0,0.01445150375366211,0.004053354263305664,0.0,0.007101297378540039,0.005479097366333008,0.03108525276184082
0.0,0.0,0.008120059967041016,0.0,0.0059320926666259766,0.0,0.014052152633666992
0.0,0.0,0.0062100887298583984,0.0,0.010036468505859375,0.0,0.016246557235717773
0.0,0.015648603439331055,0.0020208358764648438,0.0064470767974853516,0.0,0.0076711177825927734,0.03178763389587402
0.0,0.01101374626159668,0.0047550201416015625,0.0,0.0,0.0,0.015768766403198242
0.0,0.0,0.0033473968505859375,0.0,0.0,0.012784481048583984,0.016131877899169922
0.0,0.0,0.015720367431640625,0.0012173652648925781,0.0,0.0,0.016937732696533203
0.0,0.0,0.011869430541992188,0.0,0.004180908203125,0.0,0.016050338745117188
0.0,0.004662752151489258,0.004546403884887695,0.0,0.0,0.0,0.009209156036376953
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.010341405868530273,0.0,0.0054934024810791016,0.0,0.015834808349609375
0.0,0.004467010498046875,0.0032460689544677734,0.0,0.008534669876098633,0.0,0.01624774932861328
0.0,0.0,0.015692710876464844,0.0,0.0,0.0,0.015692710876464844
0.0,0.0,0.00818324089050293,0.0,0.007857799530029297,0.0,0.016041040420532227
0.0,0.0,0.006421804428100586,0.0,0.009418725967407227,0.0,0.015840530395507812
0.0,0.0,0.015903472900390625,0.0,0.0,0.0,0.015903472900390625
0.0,0.0,0.0,0.016174793243408203,0.0,0.0,0.016174793243408203
0.0,0.0,0.018445491790771484,0.003334522247314453,0.0040395259857177734,0.002019166946411133,0.027838706970214844
0.0,0.0,0.002451181411743164,0.0,0.006769895553588867,0.0027685165405273438,0.011989593505859375
0.0,0.0,0.011290311813354492,0.0,0.00478672981262207,0.0,0.016077041625976562
0.0,0.0,0.016118764877319336,0.0,0.0,0.0,0.016118764877319336
0.0,0.015908479690551758,0.0,0.0,0.0,0.015813112258911133,0.03172159194946289
0.0,0.0,0.015988588333129883,0.0,0.0,0.0,0.015988588333129883
0.015693187713623047,0.0,0.0037686824798583984,0.0,0.0,0.012221336364746094,0.03168320655822754
0.0,0.0,0.0,0.01221156120300293,0.003782987594604492,0.0,0.015994548797607422
0.0,0.0,0.016068696975708008,0.0,0.0,0.0,0.016068696975708008
0.0,0.0,0.004793405532836914,0.0,0.0,0.011084556579589844,0.015877962112426758
0.0,0.0,0.0,0.0,0.015911102294921875,0.0,0.015911102294921875
0.0,0.0020155906677246094,0.0017609596252441406,0.0,0.0,0.0,0.00377655029296875
0.0,0.0031473636627197266,0.004176616668701172,0.0009324550628662109,0.0,0.0,0.00825643539428711
0.0,0.0025093555450439453,0.0034093856811523438,0.004479885101318359,0.0,0.0,0.010398626327514648
0.0,0.0,0.00475311279296875,0.0,0.00801849365234375,0.004599332809448242,0.017370939254760742
0.0,0.002031564712524414,0.004979848861694336,0.0,0.0,0.0,0.00701141357421875
0.0,0.0,0.010265111923217773,0.0,0.005778312683105469,0.0,0.016043424606323242
0.0,0.0,0.017844438552856445,0.0,0.002017498016357422,0.0,0.019861936569213867
0.0,0.0,0.0,0.0,0.015875816345214844,0.0,0.015875816345214844
0.0,0.0,0.018054723739624023,0.0,0.0,0.010951519012451172,0.029006242752075195
0.0,0.0,0.011813163757324219,0.0,0.0,0.0,0.011813163757324219
0.0,0.002018451690673828,0.006768703460693359,0.0,0.006037235260009766,0.0010166168212890625,0.015841007232666016
0.0,0.0,0.006680011749267578,0.0033876895904541016,0.0,0.0,0.01006770133972168
0.0,0.005293607711791992,0.003721475601196289,0.004267454147338867,0.0025267601013183594,0.0,0.015809297561645508
0.0,0.0,0.004774332046508789,0.0,0.0,0.011209726333618164,0.015984058380126953
0.0,0.0,0.01585078239440918,0.0,0.0024900436401367188,0.0,0.0183408260345459
0.0,0.0,0.004302501678466797,0.0,0.008060693740844727,0.003414154052734375,0.0157773494720459
0.0,0.0,0.015958309173583984,0.0,0.0,0.0,0.015958309173583984
0.0,0.0,0.006932973861694336,0.0057446956634521484,0.003259897232055664,0.0,0.01593756675720215
0.0,0.0,0.008862495422363281,0.0,0.0,0.012100696563720703,0.020963191986083984
0.0,0.0,0.01072382926940918,0.0,0.005008220672607422,0.0,0.0157320499420166
0.0,0.0,0.006441593170166016,0.004077911376953125,0.00735020637512207,0.003778219223022461,0.021647930145263672
0.0,0.0,0.008996725082397461,0.0,0.0,0.0,0.008996725082397461
0.0,0.0,0.003234386444091797,0.0,0.009816408157348633,0.002601146697998047,0.015651941299438477
0.0,0.0,0.010863542556762695,0.0034952163696289062,0.0026721954345703125,0.0,0.017030954360961914
0.0,0.0,0.008305072784423828,0.0,0.0,0.007515668869018555,0.015820741653442383
0.0,0.0,0.017087697982788086,0.0020143985748291016,0.0,0.0,0.019102096557617188
0.005106449127197266,0.0,0.004131793975830078,0.0,0.006610870361328125,0.0,0.01584911346435547
0.0,0.0,0.008587121963500977,0.0,0.0,0.0,0.008587121963500977
0.0,0.0,0.010659933090209961,0.0034508705139160156,0.0017638206481933594,0.005578279495239258,0.021452903747558594
0.010200738906860352,0.0,0.0035247802734375,0.00513911247253418,0.007288217544555664,0.0,0.026152849197387695
0.0,0.0021452903747558594,0.00202178955078125,0.005779266357421875,0.005918264389038086,0.010199785232543945,0.026064395904541016
0.0,0.003427267074584961,0.0053517818450927734,0.0020198822021484375,0.004914522171020508,0.004361629486083984,0.020075082778930664
0.0,0.0,0.005475282669067383,0.0,0.0,0.0,0.005475282669067383
0.0,0.0,0.004980564117431641,0.0020172595977783203,0.005295515060424805,0.0,0.012293338775634766
0.0,0.0,0.017873048782348633,0.0010945796966552734,0.00478363037109375,0.003028392791748047,0.026779651641845703
0.0005609989166259766,0.0008671283721923828,0.004987478256225586,0.001359701156616211,0.004323005676269531,0.0028772354125976562,0.014975547790527344
0.0006606578826904297,0.0005621910095214844,0.0050585269927978516,0.0016455650329589844,0.0044329166412353516,0.003303050994873047,0.01566290855407715
0.0006453990936279297,0.0005710124969482422,0.0014126300811767578,0.0,0.008078813552856445,0.0032019615173339844,0.01390981674194336
0.0006110668182373047,0.0011146068572998047,0.005742073059082031,0.001772165298461914,0.004619598388671875,0.003581523895263672,0.0174410343170166
0.0006563663482666016,0.0010986328125,0.0034673213958740234,0.0015707015991210938,0.004851341247558594,0.0029997825622558594,0.014644145965576172
0.0006766319274902344,0.0005550384521484375,0.005964994430541992,0.0012412071228027344,0.0048100948333740234,0.0020914077758789062,0.015339374542236328
0.0,0.0,0.014231681823730469,0.002938508987426758,0.005493879318237305,0.004024505615234375,0.026688575744628906
0.0,0.0,0.004030466079711914,0.0,0.0,0.009940147399902344,0.013970613479614258
0.0,0.0,0.012189626693725586,0.0038063526153564453,0.0,0.0,0.01599597930908203
0.0,0.0,0.0020139217376708984,0.0,0.0,0.0,0.0020139217376708984
0.0,0.0,0.005892753601074219,0.0,0.010207891464233398,0.0,0.016100645065307617
0.0,0.0,0.016097545623779297,0.0,0.0,0.0,0.016097545623779297
0.0,0.0,0.005381584167480469,0.0,0.0,0.010516881942749023,0.015898466110229492
0.0,0.0,0.011087179183959961,0.0,0.004839420318603516,0.0,0.015926599502563477
0.0,0.0,0.015652179718017578,0.004513978958129883,0.0020151138305664062,0.002324342727661133,0.024505615234375
0.0,0.0,0.00561833381652832,0.0,0.007117033004760742,0.0032868385314941406,0.016022205352783203
0.0,0.0,0.010435104370117188,0.003666400909423828,0.0,0.006622791290283203,0.02072429656982422
0.0,0.0035429000854492188,0.00524449348449707,0.0,0.0,0.005511283874511719,0.014298677444458008
0.0,0.0,0.0,0.0,0.009311676025390625,0.0,0.009311676025390625
0.0,0.0,0.008209228515625,0.0,0.0,0.008002042770385742,0.016211271286010742
0.0,0.0,0.0,0.0,0.015762805938720703,0.0,0.015762805938720703
0.0,0.0,0.01571178436279297,0.001913309097290039,0.002231597900390625,0.0047914981842041016,0.024648189544677734
0.0,0.0015130043029785156,0.004739284515380859,0.0,0.0,0.0,0.006252288818359375
0.0,0.0,0.004333019256591797,0.0,0.0,0.0,0.004333019256591797
0.0,0.005391597747802734,0.001504659652709961,0.0,0.00887751579284668,0.0,0.015773773193359375
0.0,0.0,0.017698049545288086,0.0,0.0,0.0,0.017698049545288086
0.0,0.0,0.0060389041900634766,0.0,0.009650468826293945,0.0,0.015689373016357422
0.0,0.0,0.01587510108947754,0.0,0.0,0.0,0.01587510108947754
0.01584458351135254,0.0,0.007001161575317383,0.0,0.0,0.0063097476959228516,0.029155492782592773
0.0027785301208496094,0.0,0.007333993911743164,0.0,0.0,0.0,0.010112524032592773
0.0,0.0,0.010192394256591797,0.0,0.005766630172729492,0.0,0.01595902442932129
0.0,0.0,0.018618106842041016,0.0,0.0,0.0,0.018618106842041016
0.0,0.005769252777099609,0.002919912338256836,0.0,0.007520198822021484,0.0,0.01620936393737793
0.0,0.0,0.01527547836303711,0.0,0.006066083908081055,0.0,0.021341562271118164
0.0,0.0,0.010343313217163086,0.0,0.005407094955444336,0.0,0.015750408172607422
0.0,0.0,0.021938085556030273,0.0,0.0,0.0,0.021938085556030273
0.0,0.008632898330688477,0.006402254104614258,0.0010190010070800781,0.0,0.0,0.016054153442382812
0.0,0.001405954360961914,0.0034818649291992188,0.0,0.0,0.0,0.004887819290161133
0.0,0.0,0.009496927261352539,0.0,0.006308078765869141,0.0,0.01580500602722168
0.0,0.014560699462890625,0.001497507095336914,0.0,0.0,0.0,0.01605820655822754
0.0,0.0,0.006606340408325195,0.004044532775878906,0.0,0.005211591720581055,0.015862464904785156
0.0,0.0,0.01326894760131836,0.0,0.002837657928466797,0.0,0.016106605529785156
0.0,0.0,0.01693582534790039,0.0,0.0,0.0,0.01693582534790039
0.0,0.0,0.006875514984130859,0.0,0.0,0.008819818496704102,0.01569533348083496
0.0,0.0,0.011292457580566406,0.002015829086303711,0.0005640983581542969,0.0,0.013872385025024414
0.0,0.0,0.0,0.0,0.01571798324584961,0.0,0.01571798324584961
0.0,0.0017845630645751953,0.0033478736877441406,0.0,0.01088261604309082,0.0,0.016015052795410156
0.0,0.0,0.015925884246826172,0.0,0.0,0.0,0.015925884246826172
0.0,0.0,0.009482145309448242,0.0,0.005527496337890625,0.0,0.015009641647338867
0.0,0.0,0.016460418701171875,0.0,0.0,0.0,0.016460418701171875
0.0,0.0,0.010472297668457031,0.0,0.005373716354370117,0.0,0.01584601402282715
0.015648365020751953,0.0,0.002850770950317383,0.0,0.008069992065429688,0.0020186901092529297,0.028587818145751953
0.0,0.0,0.008073568344116211,0.002017498016357422,0.006056070327758789,0.0,0.016147136688232422
0.0,0.014789819717407227,0.0030355453491210938,0.0,0.0,0.014009952545166016,0.031835317611694336
0.0,0.0,0.015773773193359375,0.0,0.0,0.0,0.015773773193359375
0.0,0.0020186901092529297,0.0030355453491210938,0.002016782760620117,0.0,0.0,0.007071018218994141
0.0,0.0,0.008210897445678711,0.0,0.0,0.007655620574951172,0.015866518020629883
0.0,0.0,0.01713109016418457,0.002022266387939453,0.0040242671966552734,0.006030082702636719,0.029207706451416016
0.0,0.0,0.011818408966064453,0.0,0.0043985843658447266,0.0,0.01621699333190918
0.0,0.0,0.009958267211914062,0.0,0.006237030029296875,0.0,0.016195297241210938
0.015766620635986328,0.0,0.001646280288696289,0.002018451690673828,0.002010822296142578,0.0,0.021442174911499023
0.0,0.0,0.004828929901123047,0.0,0.0,0.0,0.004828929901123047
0.0,0.0,0.007398843765258789,0.0,0.0,0.008706808090209961,0.01610565185546875
0.0,0.0,0.009511470794677734,0.0,0.006569385528564453,0.0,0.016080856323242188
0.0,0.0,0.015794754028320312,0.0,0.0,0.0,0.015794754028320312
0.0,0.0,0.002013683319091797,0.0,0.0,0.0,0.002013683319091797
0.0,0.0,0.005903005599975586,0.0,0.0,0.010006189346313477,0.015909194946289062
0.0,0.0,0.015862703323364258,0.0022368431091308594,0.0,0.0,0.018099546432495117
0.013959646224975586,0.0,0.002018451690673828,0.0010845661163330078,0.0,0.0,0.017062664031982422
0.0,0.0,0.006192922592163086,0.0,0.0,0.0,0.006192922592163086
0.0,0.0,0.010760784149169922,0.0,0.005486249923706055,0.0,0.016247034072875977
0.0,0.0,0.016074419021606445,0.0,0.0,0.0,0.016074419021606445
0.0,0.0,0.003634214401245117,0.0,0.004021406173706055,0.0040204524993896484,0.01167607307434082
0.0,0.0,0.0020165443420410156,0.0,0.004029750823974609,0.0,0.006046295166015625
0.0,0.0,0.01011347770690918,0.0,0.004023075103759766,0.0037653446197509766,0.017901897430419922
0.0,0.0,0.0070040225982666016,0.0,0.006815910339355469,0.004021406173706055,0.017841339111328125
0.0,0.0,0.003729581832885742,0.0,0.0,0.0,0.003729581832885742
0.0,0.0,0.015742778778076172,0.0,0.0,0.0,0.015742778778076172
0.015970468521118164,0.0,0.0036630630493164062,0.0,0.0,0.0,0.01963353157043457
0.0,0.0,0.00880575180053711,0.0,0.007044792175292969,0.0,0.015850543975830078
0.0,0.0,0.002550840377807617,0.0,0.0,0.0,0.002550840377807617
0.0,0.00654149055480957,0.0025370121002197266,0.0,0.006971120834350586,0.0,0.016049623489379883
0.0,0.0,0.011453628540039062,0.0,0.004555463790893555,0.0,0.016009092330932617
0.0,0.0,0.0,0.0,0.015915870666503906,0.00403141975402832,0.019947290420532227
0.0,0.0,0.0,0.0,0.012140035629272461,0.0,0.012140035629272461
0.0,0.0,0.0,0.0,0.016262054443359375,0.0,0.016262054443359375
0.0,0.0,0.016727924346923828,0.002019166946411133,0.0,0.0,0.01874709129333496
0.0,0.0,0.0021343231201171875,0.0,0.0,0.0,0.0021343231201171875
0.0,0.0,0.004082679748535156,0.0,0.0,0.0,0.004082679748535156
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00850677490234375,0.0,0.0,0.007376432418823242,0.015883207321166992
0.0,0.0,0.011257648468017578,0.0,0.004557371139526367,0.0,0.015815019607543945
0.0,0.0,0.0,0.0,0.016129016876220703,0.0,0.016129016876220703
0.0,0.0,0.0,0.0,0.015854358673095703,0.0,0.015854358673095703
0.0,0.0,0.012334823608398438,0.0,0.0034720897674560547,0.0,0.015806913375854492
0.0,0.0,0.015329837799072266,0.0,0.0031659603118896484,0.0,0.018495798110961914
0.0,0.0026047229766845703,0.0,0.0,0.0,0.0,0.0026047229766845703
0.0,0.0,0.0,0.0,0.0,0.016246795654296875,0.016246795654296875
0.0,0.0,0.011667966842651367,0.0013518333435058594,0.005049467086791992,0.0,0.01806926727294922
0.0,0.0,0.011344432830810547,0.0,0.005997419357299805,0.0,0.01734185218811035
0.0,0.0,0.0,0.0,0.012543916702270508,0.0,0.012543916702270508
0.0,0.0,0.015764951705932617,0.0015919208526611328,0.0006268024444580078,0.0,0.017983675003051758
0.0,0.0,0.00635075569152832,0.0,0.0020227432250976562,0.007596254348754883,0.01596975326538086
0.0,0.0,0.008581876754760742,0.0008325576782226562,0.006749391555786133,0.0031371116638183594,0.01930093765258789
0.0008211135864257812,0.0,0.0031316280364990234,0.0,0.005635499954223633,0.003087282180786133,0.01267552375793457
0.0,0.0007252693176269531,0.0020246505737304688,0.0,0.004063844680786133,0.004073619842529297,0.010887384414672852
0.0006742477416992188,0.0010781288146972656,0.0057718753814697266,0.0022912025451660156,0.004083395004272461,0.0028383731842041016,0.01673722267150879
0.0007126331329345703,0.001039266586303711,0.0035147666931152344,0.0007016658782958984,0.004514217376708984,0.0012464523315429688,0.011729001998901367
0.0006082057952880859,0.0,0.002221822738647461,0.0005452632904052734,0.0037670135498046875,0.003744840621948242,0.01088714599609375
0.0005784034729003906,0.0,0.0019600391387939453,0.0003733634948730469,0.004173994064331055,0.002949953079223633,0.01003575325012207
0.0006725788116455078,0.0,0.002691507339477539,0.0007367134094238281,0.0036323070526123047,0.0035266876220703125,0.011259794235229492
0.0,0.0,0.0,0.0,0.0,0.01019906997680664,0.01019906997680664
0.0,0.0,0.009915590286254883,0.0,0.0020165443420410156,0.0030257701873779297,0.014957904815673828
0.0,0.0,0.01011204719543457,0.0,0.006059885025024414,0.0,0.016171932220458984
0.0,0.0,0.013550758361816406,0.0,0.002320528030395508,0.0,0.015871286392211914
0.0,0.0,0.0,0.0,0.015996932983398438,0.0,0.015996932983398438
0.0,0.0,0.015923500061035156,0.0,0.0048694610595703125,0.005343437194824219,0.026136398315429688
0.0,0.0,0.005708217620849609,0.0,0.0,0.0,0.005708217620849609
0.0,0.0,0.009991168975830078,0.0,0.0059223175048828125,0.0020143985748291016,0.017927885055541992
0.0,0.0,0.010265827178955078,0.0,0.0030226707458496094,0.007487773895263672,0.02077627182006836
0.0,0.0,0.002938985824584961,0.0,0.0,0.010248184204101562,0.013187170028686523
0.0,0.0,0.010398387908935547,0.0,0.0015106201171875,0.004168987274169922,0.01607799530029297
0.0,0.0,0.0028040409088134766,0.0,0.006719112396240234,0.0,0.009523153305053711
0.0,0.0,0.01109004020690918,0.0,0.004599809646606445,0.003387928009033203,0.019077777862548828
0.0,0.0,0.008333921432495117,0.0,0.004254579544067383,0.0,0.0125885009765625
0.0,0.0,0.01259160041809082,0.0,0.0033249855041503906,0.0033092498779296875,0.0192258358001709
0.0,0.0,0.003084897994995117,0.0005104541778564453,0.001758575439453125,0.0,0.0053539276123046875
0.0,0.0,0.018126487731933594,0.0,0.0,0.0,0.018126487731933594
0.0,0.0,0.004830598831176758,0.0,0.0012035369873046875,0.006344318389892578,0.012378454208374023
0.0036773681640625,0.0,0.00201416015625,0.0,0.0,0.006590366363525391,0.01228189468383789
0.0,0.0,0.007036924362182617,0.0008618831634521484,0.0056111812591552734,0.002197742462158203,0.015707731246948242
0.0,0.0,0.015197992324829102,0.0006563663482666016,0.0,0.008310079574584961,0.024164438247680664
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.006566762924194336,0.0,0.0,0.009108543395996094,0.01567530632019043
0.0,0.0,0.005235433578491211,0.0,0.003175020217895508,0.0,0.008410453796386719
0.0,0.0,0.01577019691467285,0.0,0.0,0.0,0.01577019691467285
0.0,0.0,0.015688657760620117,0.0,0.0,0.0,0.015688657760620117
0.0,0.0,0.0016393661499023438,0.0,0.0,0.014170169830322266,0.01580953598022461
0.0,0.00202178955078125,0.0020186901092529297,0.0,0.0041925907135009766,0.0,0.008233070373535156
0.0,0.0,0.017147302627563477,0.0,0.0,0.0,0.017147302627563477
0.0,0.0,0.003534555435180664,0.0,0.005070209503173828,0.003949642181396484,0.012554407119750977
0.0,0.0,0.008308887481689453,0.0,0.0,0.007696390151977539,0.016005277633666992
0.0,0.0,0.005174160003662109,0.002239227294921875,0.0,0.008338212966918945,0.01575160026550293
0.0,0.0,0.003896951675415039,0.0,0.00484466552734375,0.0029344558715820312,0.01167607307434082
0.0,0.0,0.010924816131591797,0.0,0.004853487014770508,0.0,0.015778303146362305
0.0,0.0,0.0034966468811035156,0.0,0.007285118103027344,0.005257129669189453,0.016038894653320312
0.0,0.0,0.0,0.0,0.009018898010253906,0.0,0.009018898010253906
0.0,0.0,0.008832931518554688,0.0,0.0071392059326171875,0.0064771175384521484,0.022449254989624023
0.0,0.0,0.010219812393188477,0.0,0.005717754364013672,0.0,0.01593756675720215
0.0,0.0,0.013922929763793945,0.0,0.0017349720001220703,0.0,0.015657901763916016
0.01603984832763672,0.0,0.0029027462005615234,0.0,0.0,0.0,0.018942594528198242
0.0,0.0,0.01891469955444336,0.002084493637084961,0.0020203590393066406,0.0071201324462890625,0.030139684677124023
0.0,0.0,0.005927085876464844,0.0,0.006906270980834961,0.0020072460174560547,0.01484060287475586
0.0,0.004256010055541992,0.002890348434448242,0.0,0.0,0.0,0.007146358489990234
0.0,0.0,0.014755725860595703,0.0,0.004021167755126953,0.003480195999145508,0.022257089614868164
0.0005617141723632812,0.0005309581756591797,0.0034601688385009766,0.0,0.003508329391479492,0.0023300647735595703,0.0103912353515625
0.0,0.002004861831665039,0.0021200180053710938,0.0010669231414794922,0.0036242008209228516,0.002485990524291992,0.011301994323730469
0.0006282329559326172,0.0,0.002710580825805664,0.0005295276641845703,0.004303932189941406,0.002959012985229492,0.01113128662109375
0.0005354881286621094,0.0005693435668945312,0.002788543701171875,0.0011518001556396484,0.0028231143951416016,0.002196788787841797,0.010065078735351562
0.00042176246643066406,0.0008904933929443359,0.0027315616607666016,0.0010712146759033203,0.002740621566772461,0.002176046371459961,0.010031700134277344
0.0,0.0009086132049560547,0.002786874771118164,0.0010781288146972656,0.003231048583984375,0.002110004425048828,0.010114669799804688
0.0005555152893066406,0.0,0.0036766529083251953,0.0005319118499755859,0.003220081329345703,0.0011858940124511719,0.009170055389404297
0.0,0.0013310909271240234,0.0020520687103271484,0.0,0.005341291427612305,0.002004861831665039,0.010729312896728516
0.0,0.0,0.003155946731567383,0.0,0.004019260406494141,0.0,0.0071752071380615234
0.0,0.0012028217315673828,0.002007007598876953,0.0,0.0,0.0,0.003209829330444336
0.0,0.0010056495666503906,0.0017085075378417969,0.0,0.005047321319580078,0.002005338668823242,0.009766817092895508
0.0009047985076904297,0.0,0.0020525455474853516,0.0,0.0,0.0,0.0029573440551757812
0.0,0.0,0.002627134323120117,0.0,0.006147146224975586,0.0020041465759277344,0.010778427124023438
0.0005161762237548828,0.0,0.0020089149475097656,0.0,0.005053043365478516,0.0020041465759277344,0.009582281112670898
0.0,0.0,0.0,0.0,0.007787466049194336,0.0,0.007787466049194336
0.0010304450988769531,0.0004239082336425781,0.0,0.0,0.0064697265625,0.0020051002502441406,0.009929180145263672
0.0,0.0020051002502441406,0.002278566360473633,0.0,0.0,0.0,0.0042836666107177734
0.0,0.0,0.01614856719970703,0.0020101070404052734,0.0029969215393066406,0.0,0.021155595779418945
0.0,0.0,0.011625289916992188,0.0006363391876220703,0.0,0.0,0.012261629104614258
0.0009648799896240234,0.0,0.0020465850830078125,0.0,0.005760669708251953,0.002006053924560547,0.010778188705444336
0.0,0.0,0.0073888301849365234,0.0,0.0,0.0,0.0073888301849365234
0.0,0.0,0.006685972213745117,0.0,0.005740165710449219,0.0020046234130859375,0.014430761337280273
0.0,0.0,0.005582094192504883,0.0,0.0,0.0,0.005582094192504883
0.0,0.0020079612731933594,0.0,0.0,0.0,0.0,0.0020079612731933594
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024192333221435547,0.0,0.0018885135650634766,0.0,0.0,0.0,0.004307746887207031
0.0003845691680908203,0.0,0.002247333526611328,0.0,0.005804777145385742,0.0020041465759277344,0.010440826416015625
0.0,0.0015079975128173828,0.0035011768341064453,0.0,0.0,0.0,0.005009174346923828
0.0,0.0,0.014621734619140625,0.0,0.0,0.0,0.014621734619140625
0.0,0.0,0.0034770965576171875,0.0,0.002663135528564453,0.002004384994506836,0.008144617080688477
0.0,0.0,0.0,0.004462718963623047,0.003155946731567383,0.0,0.00761866569519043
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006840229034423828,0.0,0.002034425735473633,0.0,0.004294395446777344,0.0,0.007012844085693359
0.0,0.0,0.004340648651123047,0.0,0.0,0.0,0.004340648651123047
0.0007271766662597656,0.0,0.002034902572631836,0.0,0.0,0.0,0.0027620792388916016
0.012245893478393555,0.0005490779876708984,0.004576444625854492,0.0,0.0,0.0,0.017371416091918945
0.0,0.0009322166442871094,0.0,0.0,0.006299257278442383,0.0020055770874023438,0.009237051010131836
0.0,0.0006551742553710938,0.0,0.0,0.0,0.0,0.0006551742553710938
0.0010693073272705078,0.0,0.003454923629760742,0.0,0.005403995513916016,0.0,0.009928226470947266
0.0,0.0,0.003966569900512695,0.0,0.006643533706665039,0.0020051002502441406,0.012615203857421875
0.0,0.0,0.0,0.0,0.0,0.015925884246826172,0.015925884246826172
0.0,0.0,0.004012346267700195,0.0,0.0,0.005496978759765625,0.00950932502746582
